date,reserve_x,netflow_total_x,transactions_count_inflow_x,transactions_count_outflow_x,addresses_count_inflow,addresses_count_outflow,exchange_whale_ratio,fund_flow_ratio_x,estimated_leverage_ratio,stablecoin_supply_ratio,reserve_y,reserve_usd,netflow_total_y,open_interest,taker_buy_volume,taker_sell_volume,taker_buy_ratio,taker_sell_ratio,taker_buy_sell_ratio,transactions_count_inflow_y,addresses_count_active,addresses_count_sender,addresses_count_receiver,hashrate,price_usd_close
2019.7.24,2929786.839,3360.444675,38396,19134,44422,27203,0.4728777,0.04493119,0.08495068,35.79030605,35312.66243,345208995.7,587.0345976,692899128,1736344590,1738167188,0.49973772,0.50026228,0.99895143,38396,718478,493089,490417,62282811346,9768.237028
2019.7.25,2921892.785,-7894.053934,42465,21484,49344,26366,0.44126847,0.03241217,0.08735564,36.15815278,35699.73439,352834754.9,387.0719561,722243422,1197868079,1192933621,0.50103197,0.49896803,1.00413641,42465,777045,517801,568655,67211666920,9883.4
2019.7.26,2918093.046,-3799.73922,37822,19868,47119,35411,0.49061493,0.06267649,0.08673771,35.92512477,35232.21062,346535802.8,-467.5237652,712581373,980204049,1012289492,0.49194842,0.50805158,0.96830408,37822,754327,481997,563059,74380911391,9835.766667
2019.7.27,2917476.605,-616.4406458,33771,17342,41844,30378,0.47801989,0.10515114,0.0944149,34.53357304,35902.61128,340263767.1,670.4006514,746269886,1436334471,1498452779,0.4894169,0.5105831,0.95854503,33771,586285,375515,445340,68107822479,9472.65
2019.7.28,2917454.689,-21.91676726,28505,16264,38120,25050,0.54660922,0.07047548,0.0870009,34.7072882,36611.40743,349071189.6,708.7961592,690494989,1028944278,1050503983,0.494816,0.505184,0.9794768,28505,530868,341869,391962,78413611406,9531.31
2019.7.29,2920348.516,2893.827064,40548,20407,50000,41121,0.43141749,0.0235769,0.08788281,34.57998469,36081.34447,343584482.4,-530.0629691,696419940,1081709985,1120196262,0.49126069,0.50873931,0.96564327,40548,725281,480722,521014,75277066950,9502.3875
2019.7.30,2919396.529,-951.9867608,42006,22346,48738,31350,0.47763295,0.03636824,0.08999525,34.82797313,36567.83752,350560499.9,486.4930584,714739785,1193645717,1101136348,0.52015646,0.47984354,1.08401264,42006,744134,490114,548822,63627044684,9586.579191
2019.7.31,2920749.07,1352.541036,43887,21546,52783,32315,0.43415581,0.04729245,0.08897768,36.68607049,36566.47393,368865220,-1.36359138,744305508,1426086905,1220445024,0.5388512,0.4611488,1.16849746,43887,777284,516485,573811,76621300288,10086.4825
2019.8.1,2924324.409,3575.338484,44126,19846,50461,33523,0.41088652,0.06948958,0.08976494,37.84444513,35724.58949,371444633,-841.8844421,775790435,1419663279,1308749811,0.52032564,0.47967436,1.08474765,44126,760278,506643,558930,63627044684,10397.4575
2019.8.2,2931985.221,7660.812227,41673,20690,54238,38087,0.47251305,0.10898428,0.09262176,38.27524085,36083.44061,380019069.4,358.8511196,817330783,1381755335,1387487534,0.49896502,0.50103498,0.99586865,41673,775877,514611,581179,75725144729,10527.065
2019.8.3,2933148.093,1162.872662,35728,17562,43383,26312,0.46748968,0.09137477,0.0928417,39.26786232,36807.66277,398178854.5,724.2221616,846711380,1307868904,1233554198,0.51462069,0.48537931,1.06024438,35728,625762,406105,470994,77517455847,10817.38
2019.8.4,2934355.659,1207.56577,31320,17605,41838,47516,0.44588613,0.06354665,0.09278182,39.73770842,36904.38693,404741482.8,96.72416027,856686983,1575777526,1578793967,0.49952189,0.50047811,0.9980894,31320,583096,382125,421545,74828989171,10963.035
2019.8.5,2943282.157,8926.497475,50957,22978,58373,40033,0.38026592,0.05780355,0.09147189,42.84491169,37031.85195,436827725.6,127.465018,914489452,2639623589,2442492040,0.51939463,0.48060537,1.08070919,50957,795985,515994,583607,70981530881,11817.9725
2019.8.6,2911745.052,-31537.10442,53223,25908,61667,41455,0.40310591,0.08826621,0.0928912,41.48519311,36181.40276,413855548.2,-850.4491923,904719987,2834887943,2876390966,0.49636657,0.50363343,0.98557115,53223,858666,567581,617636,79916269034,11469.495
2019.8.7,2895519.321,-16225.73102,41631,80059,48524,94146,0.44077862,0.12053819,0.09081252,43.34378486,36092.96345,431528373.4,-88.4393036,927921082,2675362256,2599990279,0.50714379,0.49285621,1.02898933,41631,809610,534118,545995,75945274299,11979.665
2019.8.8,2898513.713,2994.391467,43878,29744,51427,41114,0.42381464,0.04923821,0.09219271,43.52717301,36086.50255,433697210.8,-6.46090083,942459920,2105427493,2189716531,0.49018787,0.50981213,0.96150687,43878,820883,565856,568276,70485156539,12003.3425
2019.8.9,2900946.112,2432.399388,42873,21808,51457,37191,0.38286732,0.05943279,0.10045838,43.21107776,35923.84107,426208533.3,-162.6614837,1017295404,1604924020,1623165688,0.49717454,0.50282546,0.98876167,42873,749824,495671,562850,72967028248,11871.1725
2019.8.10,2901955.026,1008.913899,34020,18551,41153,25267,0.43819853,0.03281523,0.10000992,41.09458705,36478.65921,413455203.3,554.81814,965341857,1376197012,1642824308,0.4558421,0.5441579,0.83770188,34020,613419,398605,453087,74952525616,11300.55343
2019.8.11,2901597.375,-357.650686,27874,16826,37304,22812,0.52602463,0.04771833,0.0960926,41.92905138,36817.93678,425862029.3,339.2775672,946230928,1074658576,1021442254,0.51269412,0.48730588,1.0520992,27874,547312,346447,414905,75945274299,11548.64694
2019.8.12,2905058.063,3460.687365,31578,46547,40905,54744,0.48950751,0.03949418,0.09840976,41.40105877,35904.22709,409113408.3,-913.7096915,957161480,820701117,889124640,0.47999108,0.52000892,0.92304395,31578,644677,415013,459565,66017787463,11393.39
2019.8.13,2907315.675,2257.611858,41055,61388,47689,74789,0.36156728,0.05039855,0.10445218,39.60049557,36941.5772,402158323.2,1037.350113,975481986,1383899057,1710125809,0.44728117,0.55271883,0.80923816,41055,874350,607450,566505,77930771667,10877.16017
2019.8.14,2906699.239,-616.4354651,44144,22320,51160,32915,0.37100487,0.05914298,0.10125221,36.63115038,36162.56149,361514776.6,-779.0157119,872352477,2279711924,2718646542,0.45609212,0.54390788,0.83854664,44144,761112,514762,554273,75448899958,10039.69706
2019.8.15,2906088.515,-610.7237636,46297,23563,52245,32753,0.38372952,0.06468114,0.08993193,37.63214494,36267.76639,374010434.2,105.2049035,794699851,3067843089,3093420069,0.49792437,0.50207563,0.99173181,46297,713758,473640,538889,77930771667,10305.67637
2019.8.16,2900745.521,-5342.994734,39533,22239,47905,35143,0.43394601,0.07477897,0.0890912,37.75374186,36335.31338,376876229.1,67.54699306,789958132,2645340028,2667452735,0.49791892,0.50208108,0.99171018,39533,693285,447316,533268,72967028248,10354.305
2019.8.17,2901304.618,559.0972096,30076,20053,37240,29978,0.40905421,0.01693529,0.09095355,37.26498233,36243.76275,370140635.2,-91.55063114,796664571,1182176818,1287132646,0.47874794,0.52125206,0.91845764,30076,572536,365139,441168,63535915754,10218.4025
2019.8.18,2903066.271,1761.653375,27912,18391,37323,28541,0.55182526,0.02816563,0.08917342,37.6247937,36327.99067,376123062.3,84.22791588,789249231,1109128195,1022958268,0.52020789,0.47979211,1.08423601,27912,534668,336938,407284,63784218427,10318.15069
2019.8.19,2903963.746,897.4749245,38399,23211,45606,32276,0.41311301,0.07066681,0.08948778,39.80873577,36442.67851,396323239.5,114.6878451,839656050,1496171809,1318410180,0.53157869,0.46842131,1.13483029,38399,700842,458593,517669,82514504790,10924.435
2019.8.20,2904238.379,274.6324223,40709,21274,50774,36424,0.38867528,0.00531296,0.0931193,39.3045068,36697.37706,395094970.6,254.6985453,861357096,1314424709,1424913304,0.47983298,0.52016702,0.92245943,40709,751190,491428,559029,77452265233,10773.91192
2019.8.21,2903568.259,-670.1192612,44110,22581,60362,34887,0.49357886,0.00331435,0.09515921,36.94909813,36134.00946,365282315,-563.3676021,834789089,1918180083,2232093630,0.46218159,0.53781841,0.85936363,44110,770011,482992,599231,68846457985,10136.1311
2019.8.22,2907111.797,3543.537411,45266,22777,66251,25372,0.38716373,0.00515796,0.09957326,36.82053999,35330.14463,357370301.3,-803.8648291,873726920,1621304605,1581611288,0.50619643,0.49380357,1.02509676,45266,826533,524019,609086,71377577763,10107.9825
2019.8.23,2907238.313,126.5166077,37849,21077,45954,29292,0.41168128,0.08259516,0.10039881,37.82143398,35225.93533,366669109.3,-104.2092928,907788717,1231706245,1102543852,0.52766679,0.47233321,1.11714944,37849,790328,511754,564780,77452265233,10403.675
2019.8.24,2906589.166,-649.1469255,33661,19313,41002,47908,0.43863923,0.08309001,0.09687374,36.85773534,35431.58248,359280675.3,205.6471422,854636189,1241993791,1364019987,0.47658758,0.52341242,0.91053929,33661,701311,489058,452076,80995832923,10144.2025
2019.8.25,2907936.629,1347.462408,27999,16883,36456,16627,0.47640138,0.05293962,0.09772621,36.81811748,35900.59283,362497261,469.0103581,863180172,1275093895,1281752711,0.49869785,0.50130215,0.99480491,27999,521399,324607,393630,78464713144,10140.0525
2019.8.26,2916151.049,8214.419769,38353,21766,47681,41527,0.42374564,0.06652118,0.09034284,37.63484695,35459.57006,367630638.6,-441.0227726,819355095,1576774285,1518418381,0.50942686,0.49057314,1.03843203,38353,747739,489813,539198,69352681940,10368.875
2019.8.27,2918348.904,2197.855781,35265,20935,43562,36259,0.46388216,0.0645901,0.09442336,36.98056695,35347.68317,359768719.3,-111.8868916,842510652,1157640126,1280245568,0.47485414,0.52514586,0.90423287,35265,728435,484317,535456,68340234029,10179.55
2019.8.28,2917148.1,-1200.804745,37598,20902,45339,31993,0.41702114,0.08134527,0.10517269,35.64790711,35150.0902,341964155.3,-197.5929701,897246330,1666777958,1847568320,0.47427824,0.52572176,0.90214686,37598,713002,468653,526042,76439817321,9719.7025
2019.8.29,2910565.395,-6582.705043,39908,22215,48771,34642,0.35782911,0.0960734,0.10521694,34.75636237,35169.54402,333608886.8,19.45382287,874492006,1185791583,1269087418,0.48303464,0.51696536,0.93436557,39908,735860,489850,545394,83526952702,9496.785
2019.8.30,2904057.038,-6508.356231,35275,25673,48527,36795,0.40712526,0.07879362,0.10525691,35.02358974,34319.36477,328740905.2,-850.1792517,880610861,969020994,951836034,0.50447325,0.49552675,1.01805454,35275,729208,485253,543582,80995832923,9586.49
2019.8.31,2903259.348,-797.6900272,30487,23766,41604,33053,0.41041906,0.03344723,0.10508296,35.09802118,34560.67077,331925261.4,241.3059985,879698077,715386905,669691961,0.51649543,0.48350457,1.06823278,30487,605843,392479,464452,84033176658,9604.1325
2019.9.1,2903294.175,34.82640006,27012,23150,40482,29955,0.40170714,0.02864998,0.10240741,35.67095881,34844.45189,339988467.3,283.7811158,870180972,723668997,654723364,0.52500944,0.47499056,1.10530498,27012,566105,365270,423915,76573476780,9756.866667
2019.9.2,2908222.261,4928.086291,37160,21661,45778,33339,0.33752721,0.07975357,0.09707066,37.76099102,34458.79369,356919877.6,-385.6582001,879656413,1821876313,1465327424,0.55423286,0.44576714,1.2433237,37160,725197,476935,529953,79786349932,10374.715
2019.9.3,2916651.055,8428.794032,44462,23285,51101,31839,0.34510467,0.084067,0.09688131,38.46599928,34521.33683,367119745.7,62.54314734,903485817,1879191687,1851077662,0.50376836,0.49623164,1.01518792,44462,799882,525816,595799,87818532811,10624.84
2019.9.4,2920399.909,3748.854262,38789,20787,45929,37824,0.37093987,0.05393278,0.10069256,38.36677375,34361.763,363753623.1,-159.573833,937997845,1810015857,1855755778,0.49376122,0.50623878,0.9753524,38789,747327,498905,544459,72825124770,10580.94
2019.9.5,2931079.728,10679.81836,36662,21616,44841,32881,0.47591578,0.05454331,0.10298703,38.2305565,33561.31472,354640175.2,-800.4482794,961461696,1198413107,1207883005,0.49803227,0.50196773,0.99215992,36662,736089,485635,550332,88354011669,10574.04884
2019.9.6,2934196.674,3116.946035,41329,22107,52114,40981,0.34468704,0.06902251,0.12173844,36.98375167,34147.25493,352473087.5,585.9402107,953914118,2065560706,2138362152,0.49134125,0.50865875,0.96595458,41329,789916,522463,601759,84605659659,10308.8625
2019.9.7,2934671.448,474.7748692,31211,18710,38861,31252,0.48534573,0.064523,0.12242608,37.56598097,34400.3546,360780598.9,253.0996656,976733138,884156069,833358509,0.5147881,0.4852119,1.06095523,31211,617442,401813,472300,80321828790,10478.1625
2019.9.8,2936794.957,2123.508904,29339,17840,38446,27138,0.41891978,0.04562746,0.12286301,37.31602801,35235.51629,365914670.5,835.1616962,972457239,883362134,950371292,0.48172876,0.51827124,0.9294916,29339,568191,361312,436828,94779757972,10401.1875
2019.9.9,2936220.316,-574.641764,38024,21798,47101,36897,0.39512539,0.07380104,0.1226684,36.9901441,34317.60206,354638099.7,-917.914235,968382943,1744121175,1816834210,0.48979024,0.51020976,0.95997817,38024,765863,518921,536583,78179913356,10310.04
2019.9.10,2932127.101,-4093.214636,38494,21281,45992,33061,0.35926807,0.05617274,0.12371673,36.19303548,34728.50745,351422107.9,410.9053903,954548845,1175534526,1285929238,0.47757539,0.52242461,0.9141518,38494,807317,549969,564581,97457152265,10104.05333
2019.9.11,2933575.516,1448.415402,38515,20043,45720,28379,0.33550741,0.05407199,0.12408521,36.42041545,34981.54351,355328526.4,253.0360612,951336046,1398648719,1362707908,0.50650782,0.49349218,1.02637455,38515,795971,542250,556869,98528109983,10164.51
2019.9.12,2937296.936,3721.420043,36913,19349,44988,21292,0.37471939,0.07797467,0.12402677,37.31113282,35185.82745,366190341.7,204.2839412,980263271,1293243486,1168077346,0.52542662,0.47457338,1.1071557,36913,749285,484089,564090,84605659659,10427.6825
2019.9.13,2937771.504,474.5679159,32078,16911,41773,45145,0.44485122,0.07503775,0.12603171,37.00384407,35085.75189,363479618.2,-100.0755582,977558285,954576282,1021916098,0.48296482,0.51703518,0.93410436,32078,761742,509569,546957,88662702219,10359.8225
2019.9.14,2938842.285,1070.780772,30041,15467,37269,25339,0.46348296,0.04684168,0.12815434,36.98748832,34078.23942,352959685.1,-1007.512474,999317103,864260418,828634659,0.51052214,0.48947786,1.04299332,30041,659001,428903,491284,91618125626,10359.6175
2019.9.15,2940477.187,1634.901971,27382,16724,35896,24206,0.409336,0.06149832,0.1297143,36.78269793,34045.54558,350855235.1,-32.69383844,1003266507,528826239,585877390,0.47440972,0.52559028,0.90262271,27382,562238,358314,422887,86889448174,10309.6925
2019.9.16,2943287.624,2810.436853,37327,21296,45175,37505,0.36898545,0.06324758,0.12771328,36.70058282,34228.60815,350902563.1,183.0625649,977946861,1058987350,1155094117,0.47829647,0.52170353,0.91679746,37327,773306,520355,562084,96346803078,10267.95
2019.9.17,2946740.866,3453.242357,38068,20447,44940,31587,0.35046157,0.05452969,0.12847804,36.52767269,34798.88414,354803332.9,570.275999,985474144,906451035,954934132,0.48697661,0.51302339,0.94922886,38068,783196,528654,567931,87480532856,10194.3233
2019.9.18,2948075.946,1335.079633,40357,20899,46950,34845,0.34526048,0.08372618,0.13115949,36.5396991,36208.41565,368136393.1,1409.531503,1000731534,736961052,781052917,0.48547712,0.51452288,0.94354817,40357,859200,607631,578691,1.03E+11,10163.7125
2019.9.19,2947244.369,-831.5768134,39311,19997,46208,34411,0.35739657,0.12704495,0.11804078,36.91647242,35464.57235,364613632.7,-743.8432948,911627012,1726453811,1642016789,0.51253344,0.48746656,1.05142275,39311,731760,480026,552283,87480532856,10273.675
2019.9.20,2948814.854,1570.484641,36274,20188,44367,36212,0.41138042,0.08415183,0.12136918,36.63986085,35081.78184,356943974.6,-382.7905089,938912853,746353735,862490028,0.46390691,0.53609309,0.86534767,36274,731508,480785,557007,89253786900,10176.935
2019.9.21,2953012.055,4197.201068,29417,16258,36034,24769,0.45343515,0.04134822,0.12422969,35.97749706,35871.66623,358401709,789.8843836,943531373,723971354,862195822,0.45642815,0.54357185,0.83968321,29417,644728,424164,493313,98120057122,9991.126667
2019.9.22,2953448.686,436.6315019,28755,16076,38127,27046,0.45192782,0.02051294,0.12453539,36.12429692,36281.15881,365004784.2,409.4925871,952414738,851443973,840937653,0.503104,0.496896,1.01249358,28755,596346,368331,456994,98120057122,10034.9425
2019.9.23,2953015.988,-432.6980984,35564,19854,46451,34320,0.40245717,0.03987873,0.13226385,34.86892451,35978.5955,348754467.9,-302.5633171,971521566,1303532269,1479404208,0.46840173,0.53159827,0.88111975,35564,724610,458290,544680,67383653686,9696.3725
2019.9.24,2975092.37,22076.38163,50488,21774,57969,44240,0.3841604,0.15047988,0.11776917,30.56706163,35735.11605,305539173.1,-243.4794504,786617147,3158121446,3566147639,0.46966018,0.53033982,0.88558348,50488,836549,571009,596966,92800294989,8524.2125
2019.9.25,2979868.207,4775.836903,48000,24191,56630,44217,0.38520207,0.09854501,0.1070462,30.15357005,35892.25303,302891941.6,157.1369804,735395325,2005584180,2039118287,0.49585456,0.50414544,0.9835546,48000,799468,546592,571604,92209210308,8447.9
2019.9.26,2983291.717,3423.510499,42239,20010,49372,40669,0.34642135,0.09574203,0.10992759,28.76062173,36251.47954,292561131,359.2265117,728804795,1979820790,2029160393,0.49384637,0.50615363,0.97568472,42239,747716,503756,554705,1.08E+11,8072.4825
2019.9.27,2980220.282,-3071.43575,36770,18861,45981,35237,0.36479507,0.10082266,0.10998382,29.11885712,35218.344,288557040.5,-1033.135544,737193574,1251246085,1201131383,0.51021758,0.48978242,1.04172291,36770,701101,456941,532296,83726816318,8195.325
2019.9.28,2979249.313,-970.9681495,30570,16108,38818,29403,0.5187369,0.08470064,0.10846633,29.14762596,35256.54611,289298029.8,38.20211371,725164747,863483451,864070348,0.49983014,0.50016986,0.99932078,30570,629982,416026,474973,1.01E+11,8216.495
2019.9.29,2977254.046,-1995.267652,28885,15465,38295,25405,0.48448906,0.06791408,0.11404098,28.54797261,35271.71259,284571119,15.16648105,746022505,887750808,934972361,0.48704643,0.51295357,0.94949417,28885,560917,357115,435120,86263992571,8062.073333
2019.9.30,2978215.551,961.5054066,38547,27127,49590,33394,0.41452917,0.09113238,0.11268008,29.37047551,35767.63183,296486395.1,495.9192442,757410696,1713973125,1659935075,0.50800823,0.49199177,1.03255432,38547,740484,481875,540388,82458228192,8308.858812
2019.10.1,2974455.005,-3760.546373,36815,27883,48384,34959,0.39003648,0.07781522,0.11544891,29.2743955,35824.18514,298071102.2,56.55330668,775523770,1378134420,1376591272,0.50028009,0.49971991,1.00112099,36815,772742,511579,573863,90704051012,8318.015
2019.10.2,2972000.202,-2454.803221,31700,16390,39374,24061,0.41888837,0.07195475,0.11366617,29.46653887,36132.71807,302897233.3,308.5329255,769170062,778646519,759050454,0.50637189,0.49362811,1.02581655,31700,714454,464604,535485,93875521327,8385.512403
2019.10.3,2971757.633,-242.5686188,31278,14792,38637,32298,0.42951387,0.07415415,0.11135245,28.85159875,35988.58192,296830764.6,-144.1361509,742297914,933548227,1013076396,0.4795728,0.5204272,0.92149835,31278,704751,460469,525477,93241227264,8240.7425
2019.10.4,2970031.973,-1725.659826,31939,14674,41554,29917,0.42134483,0.07652215,0.11302422,28.54126598,36117.43275,294861637.4,128.8508316,746408785,813283833,867566423,0.48385264,0.51614736,0.9374312,31939,712820,458633,545612,93241227264,8154
2019.10.5,2971369.68,1337.706685,28379,14088,36418,26104,0.42895968,0.0576813,0.11292084,28.50084356,36455.76932,296900160.1,338.3365781,744731116,620020295,626898944,0.49724174,0.50275826,0.9890275,28379,633816,404619,480439,1.00E+11,8146.18
2019.10.6,2974210.286,2840.606144,26979,13842,36137,25660,0.55024585,0.0803709,0.12109239,27.47534782,37164.45011,292786926.8,708.6807887,770684982,1020481204,1157527229,0.46853868,0.53146132,0.88160449,26979,563665,353051,435007,94509815390,7866.11
2019.10.7,2974219.547,9.2615152,37253,16670,44779,30808,0.42213519,0.11594206,0.11192706,28.64652538,36654.20048,301270862,-510.2496385,742220604,1454301655,1335654349,0.52126329,0.47873671,1.08883085,37253,736371,487813,538992,98315579768,8209.8725
2019.10.8,2980216.372,5996.824395,36129,18201,42822,37502,0.44152813,0.07950585,0.11342727,28.57986634,37787.13579,309718763.2,1132.935317,750584963,885704771,889641341,0.49889132,0.50110868,0.9955751,36129,719574,475181,534937,1.03E+11,8184.463333
2019.10.9,2983400.011,3183.639175,36916,18020,44235,30488,0.40969045,0.10271897,0.11082114,29.96900717,36732.11516,315549990.2,-1055.020629,774797424,1576249513,1340210873,0.54046663,0.45953337,1.17612052,36916,700147,449021,524498,87532580697,8586.08
2019.10.10,2986474.125,3074.114138,35606,18747,43213,35136,0.4401436,0.11023423,0.11350863,29.98601902,36631.79691,314171873.6,-100.3182486,787385148,912529959,907534671,0.50137228,0.49862772,1.00550424,35606,733534,485899,549673,1.05E+11,8582.5325
2019.10.11,2979515.733,-6958.392153,33276,17843,41206,32820,0.42399498,0.10059662,0.11720599,28.9234967,36217.83417,299496136.1,-413.9627469,785621471,1304911547,1535987615,0.45933047,0.54066953,0.84955864,33276,726807,478577,547380,1.01E+11,8268.6575
2019.10.12,2978863.052,-652.6810892,26520,17364,34294,33877,0.46583175,0.06226822,0.11731951,29.09415241,36365.76551,302588503.8,147.9313376,788841714,460880547,453408972,0.504086,0.495914,1.01647867,26520,590439,372160,452076,86002553970,8308.455
